utt_id,dataset_name,gender,path_raw,duration_sec,world_voiced_ratio,world_f0_median_hz,world_mel_status,world_mel_voiced_frames,world_mel_continuity_l1,world_mel_vector_json,lpc_mel_status,lpc_mel_voiced_frames,lpc_mel_continuity_l1,lpc_mel_vector_json,mfcc_status,mfcc_voiced_frames,mfcc_continuity_l1,mfcc_vector_json
1089_134686_000009_000008,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000009_000008.wav,5.760000,0.823224,112.312508,ok,475,0.681215,"[-5.69034958003552, -6.774802829466528, -7.359248508741713, -8.243829114934337, -9.793515396492007, -10.75820002816638, -11.134021415626005, -11.21442115625383, -11.408494253103383, -11.602063226313494, -11.608704816276802, -11.710103492108159, -12.323159913654012, -12.99717001788692, -12.558145381538647, -12.456419216091518, -13.739870287550392, -14.181065191379266, -13.692359124395953, -14.22580724116491, -15.089522551285617, -14.952675719647395, -14.973778889163853, -15.384983223644467]",ok,442,0.282227,"[2.4289095401763916, 2.1333086490631104, 1.6179964542388916, 1.1553184986114502, 0.7830115556716919, 0.49451586604118347, 0.26768729090690613, 0.07985328137874603, -0.07622885704040527, -0.21775205433368683, -0.375738263130188, -0.5661207437515259, -0.7898127436637878, -0.9557772874832153, -1.033604383468628, -1.28607976436615, -1.6717506647109985, -1.8939999341964722, -1.939951777458191, -2.3140740394592285, -2.792656421661377, -2.860966920852661, -2.8508059978485107, -3.1874547004699707]",ok,442,4.485951,"[-190.74769592285156, 84.70655059814453, 11.1359281539917, 22.436983108520508, 11.382915496826172, 7.768231391906738, 3.2628231048583984, -0.8743647933006287, -1.27748703956604, 0.3677873909473419, 1.1520336866378784, -1.530556559562683, 0.4799894094467163, 8.123005867004395, -4.189131736755371, 2.891852378845215]"
1089_134686_000009_000009,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000009_000009.wav,15.120167,0.744217,105.655403,ok,1126,0.653430,"[-5.390913964433309, -6.674503616492616, -7.1600391466200675, -7.874718795241584, -9.133902705810371, -10.073552155919375, -10.419205343116637, -10.469682642822242, -10.746706707438214, -11.054196009937845, -11.31530694362877, -11.656708696850838, -12.17294568885881, -12.647712946651973, -12.287532668700862, -12.689746435246471, -14.06842254907114, -14.161887783841388, -13.924983088115553, -14.727212243268403, -15.442356345183002, -15.341691569003768, -15.393007786673559, -15.703960600739299]",ok,1055,0.272653,"[2.716702699661255, 2.383618116378784, 1.9165093898773193, 1.4728695154190063, 1.145281195640564, 0.9117467403411865, 0.7236954569816589, 0.5411208271980286, 0.34205055236816406, 0.132191464304924, -0.06588207930326462, -0.2515018582344055, -0.46478235721588135, -0.6359128355979919, -0.7795517444610596, -1.17498779296875, -1.6137607097625732, -1.8234798908233643, -1.9658358097076416, -2.5043716430664062, -3.0036470890045166, -3.0447516441345215, -3.0593230724334717, -3.385284185409546]",ok,1055,4.519186,"[-187.0978546142578, 96.39693450927734, 4.685891628265381, 19.764066696166992, 9.923107147216797, 5.851447582244873, 4.199552536010742, 0.31193995475769043, -0.574634850025177, -0.6776241660118103, 2.7276477813720703, 0.9246877431869507, -1.0581210851669312, 8.569684982299805, -2.4243693351745605, 1.2032439708709717]"
1089_134686_000009_000010,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000009_000010.wav,12.520167,0.776536,106.624575,ok,973,0.627574,"[-5.632525847370999, -6.921887452725895, -7.592889026833918, -8.356000839645478, -9.605244122771188, -10.391590426704864, -10.736606530703098, -10.896214420772068, -11.259413241131814, -11.777227745319523, -12.160138923004252, -12.385486129815527, -12.844500643281124, -13.270551272530946, -12.822969140002732, -12.971198186467312, -14.146591756864995, -14.168009266473247, -13.696152077067051, -14.327930009144898, -15.09398979408896, -15.165613497109451, -15.23608332690533, -15.526664823755262]",ok,914,0.279558,"[2.5156002044677734, 2.1425485610961914, 1.627395749092102, 1.2119550704956055, 0.9293168187141418, 0.6769965887069702, 0.4271000921726227, 0.20887283980846405, -0.009887130931019783, -0.23956474661827087, -0.454441100358963, -0.6563336253166199, -0.859898567199707, -0.9991078972816467, -1.0913697481155396, -1.3530280590057373, -1.6918944120407104, -1.8460355997085571, -1.7931106090545654, -2.1954219341278076, -2.7608020305633545, -2.934929132461548, -2.954500913619995, -3.1792795658111572]",ok,914,4.312314,"[-195.0785675048828, 88.065673828125, 12.27527904510498, 20.407812118530273, 5.5158185958862305, 7.669268608093262, 4.535001277923584, 1.7055888175964355, 0.6689524054527283, -1.5958698987960815, 3.6800448894500732, -0.5074527859687805, 0.30814871191978455, 7.654751300811768, -3.2513175010681152, 1.8341420888900757]"
1089_134686_000010_000000,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000010_000000.wav,3.880000,0.861183,120.551745,ok,335,0.770109,"[-5.4505503825525725, -6.642128570620972, -7.114156433367398, -6.899500370067493, -7.708872338834586, -9.071961180244713, -9.601814256253169, -9.575628579714742, -9.667993626571292, -9.78348246885196, -9.53201714639299, -9.562587701888928, -10.008079240281905, -10.300813418009628, -10.27371932774213, -11.341618753167083, -12.81068347998039, -12.893582516951291, -12.53580456360934, -13.429154775719768, -14.496214758363344, -14.042280886644074, -14.184895264250073, -14.891001464176352]",ok,314,0.307461,"[1.7124319076538086, 1.6598445177078247, 1.4536092281341553, 1.0534698963165283, 0.6726671457290649, 0.4402003288269043, 0.3074440062046051, 0.23425759375095367, 0.1800789088010788, 0.1067977324128151, -0.013864527456462383, -0.14041148126125336, -0.2823018729686737, -0.4076821804046631, -0.6484295129776001, -1.1619882583618164, -1.6202245950698853, -1.7675386667251587, -1.868927240371704, -2.3936445713043213, -2.8274645805358887, -2.799596071243286, -2.9316484928131104, -3.513204574584961]",ok,314,4.699527,"[-145.63661193847656, 83.18401336669922, -9.535027503967285, 18.521560668945312, 10.354779243469238, 2.1924543380737305, -2.8386213779449463, 1.078404188156128, 0.11196192353963852, -0.3159111440181732, 3.4887430667877197, 5.54349946975708, -2.276651382446289, 10.925132751464844, -2.279299259185791, 0.3072861135005951]"
1089_134686_000010_000001,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000010_000001.wav,4.080000,0.828851,113.001790,ok,339,0.822071,"[-5.020643237600841, -5.620180552847287, -6.056616643066076, -6.954996098830171, -8.79853466456999, -9.955386178696894, -10.318842498792604, -10.385134341210371, -10.557423719556231, -10.523602287879413, -10.579070820685128, -10.690934888059541, -10.809505302190932, -10.998181309049528, -10.870683686721618, -11.55016756871248, -12.664553713670118, -12.735724082910206, -12.63855128798132, -13.700443750793209, -14.947547446251976, -14.521028705167197, -14.59806245382912, -15.200174440029791]",ok,319,0.296668,"[2.318330764770508, 2.32340669631958, 1.8704156875610352, 1.2862623929977417, 0.8869039416313171, 0.6322287321090698, 0.4511594772338867, 0.29911288619041443, 0.16955851018428802, 0.05160036310553551, -0.02753715217113495, -0.1477648913860321, -0.32614731788635254, -0.39694729447364807, -0.49314358830451965, -0.9519342184066772, -1.3931058645248413, -1.5303566455841064, -1.7090437412261963, -2.437119722366333, -2.955862283706665, -2.9476139545440674, -2.9732728004455566, -3.383107900619507]",ok,319,4.878153,"[-157.888427734375, 87.04440307617188, 0.4730435609817505, 29.125734329223633, 11.789649963378906, 4.321059703826904, 2.902547597885132, -2.3208818435668945, -1.6267726421356201, -3.5799198150634766, 0.008335583843290806, 1.824142575263977, -4.533555507659912, 8.16010856628418, -1.5576093196868896, 1.1787207126617432]"
1089_134686_000011_000001,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000011_000001.wav,2.760000,0.870036,111.604920,ok,241,0.614264,"[-5.848092485983378, -6.886334342506921, -7.216629385087387, -8.1394088897334, -9.932501493446674, -11.015789072713238, -11.27994300526208, -11.281139825138052, -11.538009671679937, -11.539610121677965, -11.299664036679266, -11.364904554705634, -11.754031101962628, -12.077842533367852, -12.132629115474474, -12.667604160728198, -13.632422213388775, -13.840049849843874, -14.006292879609566, -14.998295426094675, -15.356172299754304, -15.236704775592553, -15.28697779344739, -15.602344564837804]",ok,225,0.298857,"[2.567408800125122, 2.3416495323181152, 1.8692823648452759, 1.341757893562317, 0.9258217811584473, 0.6382118463516235, 0.4228820204734802, 0.2487282156944275, 0.10375552624464035, -0.009630131535232067, -0.09494783729314804, -0.1641799956560135, -0.3093883693218231, -0.49010169506073, -0.6628279089927673, -1.039676308631897, -1.3997331857681274, -1.6471726894378662, -2.0434041023254395, -2.6471621990203857, -3.098177194595337, -3.1826534271240234, -3.1817827224731445, -3.3656249046325684]",ok,225,4.230593,"[-195.01705932617188, 91.89276123046875, 0.6743142604827881, 26.79571533203125, 16.253400802612305, 3.826394557952881, 3.3198819160461426, -2.3074681758880615, -0.13613243401050568, -1.4776585102081299, -1.498030185699463, 1.4178880453109741, -1.7273718118667603, 6.4260640144348145, 0.902413547039032, 0.0015317747602239251]"
1089_134686_000011_000003,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000011_000003.wav,7.440000,0.683221,99.150098,ok,509,0.763686,"[-5.9519269721519885, -6.935970269924733, -7.550864175244101, -8.946098625348583, -10.483146752918646, -11.312948486925794, -11.485936200696145, -11.570518760017329, -11.848707870528294, -12.088157805895605, -12.25631107563058, -12.533290871447317, -12.881683727388065, -12.881668839021842, -12.342835985739745, -12.627432591875992, -13.943334320168946, -13.947182848451908, -13.894101489049676, -14.829431418763217, -15.20731045784557, -15.090689581368984, -15.231291362300476, -15.511319154722722]",ok,478,0.326624,"[2.459670066833496, 2.1050448417663574, 1.5119379758834839, 1.0382736921310425, 0.6946314573287964, 0.4213167726993561, 0.192016139626503, -0.000988850835710764, -0.173141747713089, -0.35830754041671753, -0.5345587134361267, -0.6763914823532104, -0.8064955472946167, -0.8746649622917175, -0.8907560110092163, -1.1784011125564575, -1.509706735610962, -1.6668291091918945, -1.9056291580200195, -2.5068962574005127, -2.9424948692321777, -2.9825029373168945, -3.011162281036377, -3.2778286933898926]",ok,478,5.173379,"[-202.11573791503906, 83.54533386230469, 11.08371353149414, 27.709590911865234, 10.288887977600098, 6.069027423858643, 7.953301906585693, 0.16727042198181152, -1.8226264715194702, -1.9967191219329834, 0.5422897934913635, -0.43269750475883484, -3.4264025688171387, 7.159096717834473, -1.9057995080947876, -0.25853782892227173]"
1089_134686_000012_000000,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000012_000000.wav,8.320000,0.823529,101.574816,ok,686,0.730127,"[-5.956014537835846, -7.134726199913991, -7.471722442572375, -8.254659604642777, -9.767796424691207, -11.116957816382268, -11.521579754364497, -11.352005427984016, -11.475106223198871, -11.676444746473752, -11.684983667168488, -11.894000850378776, -12.653504287952575, -13.322124174363486, -13.026016962672298, -13.260536574642172, -14.354566126434213, -14.46227562732033, -14.244536276145432, -14.97843880118244, -15.45507847969414, -15.29416818855754, -15.32630479876564, -15.641251535239645]",ok,639,0.326063,"[2.571560859680176, 2.287980794906616, 1.8522388935089111, 1.4102178812026978, 1.052581787109375, 0.7833310961723328, 0.5574705004692078, 0.349616676568985, 0.15049143135547638, -0.02482270821928978, -0.1746865212917328, -0.3635105788707733, -0.5988975167274475, -0.8170444965362549, -1.0260430574417114, -1.3412870168685913, -1.6693474054336548, -1.8339427709579468, -2.0253102779388428, -2.5506575107574463, -2.9459547996520996, -2.909254550933838, -2.9066479206085205, -3.2919013500213623]",ok,639,4.765347,"[-199.3254852294922, 90.60931396484375, 9.203890800476074, 20.329946517944336, 13.229267120361328, 7.524203777313232, 2.4171762466430664, -3.1958820819854736, -2.178109884262085, -0.2402482032775879, 0.3577289581298828, 1.117220401763916, 0.1435166448354721, 8.728883743286133, -2.0661916732788086, 0.7085983157157898]"
1089_134686_000012_000002,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000012_000002.wav,2.680000,0.825279,97.369604,ok,222,0.717145,"[-5.9888923934402705, -7.394137382307978, -8.440935090726308, -9.21582595745552, -10.656703662041073, -11.742873443033128, -12.044270671912617, -12.187801079703187, -12.422766700660517, -12.53664832148563, -12.426110957140386, -12.36841429609268, -12.774570619211294, -13.175463309901167, -12.59426668440678, -12.300208157191852, -13.260801537727927, -13.421636038379653, -13.240952717749876, -14.17334736685713, -14.952092804069114, -14.9468472271318, -15.173802956570247, -15.503789514412167]",ok,206,0.345536,"[2.526313543319702, 1.984132170677185, 1.3594324588775635, 0.8739547729492188, 0.5338060855865479, 0.24938710033893585, -0.01317406166344881, -0.2213481217622757, -0.3859972059726715, -0.5262076258659363, -0.6465176343917847, -0.7470811009407043, -0.8238378167152405, -0.8585391044616699, -0.8152710795402527, -0.9648385643959045, -1.3537579774856567, -1.5211515426635742, -1.6666176319122314, -2.234877586364746, -2.640108823776245, -2.702725648880005, -2.8900864124298096, -3.302198886871338]",ok,206,4.805856,"[-204.313232421875, 74.52157592773438, 10.419044494628906, 32.75992965698242, 9.673746109008789, 8.308505058288574, 4.879347324371338, 0.19851328432559967, 0.196821391582489, 2.196208953857422, 0.6755005121231079, 0.42117175459861755, 0.6991372108459473, 7.942225933074951, -2.8254337310791016, 1.4957696199417114]"
1089_134686_000012_000003,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000012_000003.wav,11.040167,0.756561,106.178325,ok,836,0.709758,"[-5.64929119510579, -6.913308198326037, -7.646574954249137, -8.253837137965178, -9.542033588103276, -10.39119322163178, -10.745437631375871, -10.895499021397416, -11.147205634851629, -11.46090754458512, -11.531889720452709, -11.593580733669759, -12.065526788254465, -12.537717220139715, -12.215520435988555, -12.109024950164642, -13.402682452611826, -13.487259910379517, -13.385075966922226, -14.656791162068668, -15.254881033648628, -15.14705336183283, -15.205855544404022, -15.37685078695725]",ok,779,0.302596,"[2.446570634841919, 2.0566916465759277, 1.570590853691101, 1.1399575471878052, 0.8270731568336487, 0.5808942914009094, 0.35860803723335266, 0.18555490672588348, 0.02956266701221466, -0.12514092028141022, -0.2664092481136322, -0.40150487422943115, -0.5630109906196594, -0.6881675720214844, -0.7704175710678101, -1.0568395853042603, -1.4099180698394775, -1.576626181602478, -1.8392019271850586, -2.5402612686157227, -3.006347417831421, -3.096543073654175, -3.0659689903259277, -3.1809847354888916]",ok,779,4.549510,"[-185.4801025390625, 87.52733612060547, 3.8126790523529053, 24.020750045776367, 9.323908805847168, 4.075672149658203, 6.667450428009033, -1.9327397346496582, 1.6452770233154297, -0.12131986767053604, 1.182448387145996, 0.9949361681938171, -0.23545141518115997, 7.301336765289307, -1.8988374471664429, 0.15532006323337555]"
1089_134686_000012_000004,LibriTTS-R,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\1089\134686\1089_134686_000012_000004.wav,4.040000,0.807407,104.112378,ok,327,0.729280,"[-5.516783722388949, -6.774470715241172, -7.587076415437268, -8.556873490656523, -9.659767989813066, -10.41932811276466, -10.684284520065034, -10.536388139209212, -10.496013803535833, -10.744826906776561, -11.050444811948928, -11.212036972146398, -11.427517435068477, -11.625066887957265, -11.45560324762672, -11.733065355156151, -12.946427808358214, -13.065465167160216, -12.837703310677643, -14.02242501767394, -14.776286224597849, -14.625653475605896, -14.714649138209417, -14.978917400880956]",ok,307,0.302916,"[2.03959321975708, 1.6770716905593872, 1.0967105627059937, 0.6632785797119141, 0.3524700105190277, 0.14801672101020813, 0.022654002532362938, -0.07272125035524368, -0.22386351227760315, -0.39406833052635193, -0.5234017372131348, -0.6067063808441162, -0.7085447907447815, -0.809884786605835, -0.8864880204200745, -1.2285467386245728, -1.5924099683761597, -1.6824792623519897, -1.8438012599945068, -2.422639846801758, -2.8857312202453613, -2.971487045288086, -2.9406797885894775, -3.1005823612213135]",ok,307,4.658597,"[-172.33363342285156, 77.47431945800781, 1.701022982597351, 23.180648803710938, 11.736360549926758, 6.746209144592285, 7.351228713989258, 0.3744399845600128, 1.134728193283081, -2.1735408306121826, 2.6142642498016357, 1.977487325668335, -1.568976640701294, 6.400242805480957, -3.016486167907715, 0.4259352684020996]"
